"Mon","Nov","4","00:51:38","480"
"Mon","Nov","4","00:51:39","480"
"Mon","Nov","4","00:51:40","480"
"Mon","Nov","4","00:51:41","480"
"Mon","Nov","4","00:51:42","480"
"Mon","Nov","4","00:51:43","480"
"Mon","Nov","4","00:51:44","480"
"Mon","Nov","4","00:51:45","480"
"Mon","Nov","4","00:51:46","480"
"Mon","Nov","4","00:51:47","480"
"Mon","Nov","4","00:51:48","480"
"Mon","Nov","4","00:51:49","480"
"Mon","Nov","4","00:51:50","480"
"Mon","Nov","4","00:51:51","480"
"Mon","Nov","4","00:51:52","480"
"Mon","Nov","4","00:51:53","480"
"Mon","Nov","4","00:51:54","480"
"Mon","Nov","4","00:51:55","480"
"Mon","Nov","4","00:51:56","480"
"Mon","Nov","4","00:51:57","480"
"Mon","Nov","4","00:51:58","480"
"Mon","Nov","4","00:51:59","480"
"Mon","Nov","4","00:52:01","480"
"Mon","Nov","4","00:52:02","480"
"Mon","Nov","4","00:52:03","480"
"Mon","Nov","4","00:52:04","480"
"Mon","Nov","4","00:52:05","480"
"Mon","Nov","4","00:52:06","480"
"Mon","Nov","4","00:52:07","480"
"Mon","Nov","4","00:52:08","480"
"Mon","Nov","4","00:52:09","480"
"Mon","Nov","4","00:52:10","480"
"Mon","Nov","4","00:52:11","480"
"Mon","Nov","4","00:52:12","480"
"Mon","Nov","4","00:52:13","480"
"Mon","Nov","4","00:52:14","480"
"Mon","Nov","4","00:52:15","480"
"Mon","Nov","4","00:52:16","480"
"Mon","Nov","4","00:52:17","480"
"Mon","Nov","4","00:52:18","480"
"Mon","Nov","4","00:52:19","480"
"Mon","Nov","4","00:52:20","480"
"Mon","Nov","4","00:52:21","480"
"Mon","Nov","4","00:52:22","480"
"Mon","Nov","4","00:52:23","480"
"Mon","Nov","4","00:52:24","480"
"Mon","Nov","4","00:52:25","480"
"Mon","Nov","4","00:52:26","480"
"Mon","Nov","4","00:52:27","480"
"Mon","Nov","4","00:52:28","480"
"Mon","Nov","4","00:52:29","480"
"Mon","Nov","4","00:52:30","480"
"Mon","Nov","4","00:52:31","480"
"Mon","Nov","4","00:52:32","480"
"Mon","Nov","4","00:52:33","480"
"Mon","Nov","4","00:52:34","480"
"Mon","Nov","4","00:52:35","480"
"Mon","Nov","4","00:52:36","480"
"Mon","Nov","4","00:52:37","480"
"Mon","Nov","4","00:52:38","480"
"Mon","Nov","4","00:52:39","480"
"Mon","Nov","4","00:52:40","480"
"Mon","Nov","4","00:52:41","480"
"Mon","Nov","4","00:52:42","480"
"Mon","Nov","4","00:52:43","480"
"Mon","Nov","4","00:52:44","480"
"Mon","Nov","4","00:52:45","480"
"Mon","Nov","4","00:52:46","480"
"Mon","Nov","4","00:52:47","480"
"Mon","Nov","4","00:52:48","480"
"Mon","Nov","4","00:52:49","480"
"Mon","Nov","4","00:52:50","480"
"Mon","Nov","4","00:52:51","480"
"Mon","Nov","4","00:52:52","480"
"Mon","Nov","4","00:52:53","480"
"Mon","Nov","4","00:52:54","480"
"Mon","Nov","4","00:52:55","480"
"Mon","Nov","4","00:52:56","480"
"Mon","Nov","4","00:52:57","480"
"Mon","Nov","4","00:52:58","480"
"Mon","Nov","4","00:52:59","480"
"Mon","Nov","4","00:53:00","480"
"Mon","Nov","4","00:53:01","480"
"Mon","Nov","4","00:53:02","480"
"Mon","Nov","4","00:53:03","480"
"Mon","Nov","4","00:53:04","480"
"Mon","Nov","4","00:53:05","480"
"Mon","Nov","4","00:53:06","480"
"Mon","Nov","4","00:53:07","480"
"Mon","Nov","4","00:53:08","480"
"Mon","Nov","4","00:53:09","480"
"Mon","Nov","4","00:53:11","480"
"Mon","Nov","4","00:53:12","480"
"Mon","Nov","4","00:53:13","480"
"Mon","Nov","4","00:53:14","480"
"Mon","Nov","4","00:53:15","480"
"Mon","Nov","4","00:53:16","480"
"Mon","Nov","4","00:53:17","480"
"Mon","Nov","4","00:53:18","480"
"Mon","Nov","4","00:53:19","480"
"Mon","Nov","4","00:53:20","480"
"Mon","Nov","4","00:53:21","480"
"Mon","Nov","4","00:53:22","480"
"Mon","Nov","4","00:53:23","480"
"Mon","Nov","4","00:53:24","480"
"Mon","Nov","4","00:53:25","480"
"Mon","Nov","4","00:53:26","480"
"Mon","Nov","4","00:53:27","480"
"Mon","Nov","4","00:53:28","480"
"Mon","Nov","4","00:53:29","480"
"Mon","Nov","4","00:53:30","480"
"Mon","Nov","4","00:53:31","480"
"Mon","Nov","4","00:53:32","480"
"Mon","Nov","4","00:53:33","480"
"Mon","Nov","4","00:53:34","480"
"Mon","Nov","4","00:53:35","480"
"Mon","Nov","4","00:53:36","480"
"Mon","Nov","4","00:53:37","480"
"Mon","Nov","4","00:53:38","480"
"Mon","Nov","4","00:53:39","480"
"Mon","Nov","4","00:53:40","480"
"Mon","Nov","4","00:53:41","480"
"Mon","Nov","4","00:53:42","480"
"Mon","Nov","4","00:53:43","480"
"Mon","Nov","4","00:53:44","480"
"Mon","Nov","4","00:53:45","480"
"Mon","Nov","4","00:53:46","480"
"Mon","Nov","4","00:53:47","480"
"Mon","Nov","4","00:53:48","480"
"Mon","Nov","4","00:53:49","480"
"Mon","Nov","4","00:53:50","480"
"Mon","Nov","4","00:53:51","480"
"Mon","Nov","4","00:53:52","480"
"Mon","Nov","4","00:53:53","480"
"Mon","Nov","4","00:53:54","480"
"Mon","Nov","4","00:53:55","480"
"Mon","Nov","4","00:53:56","480"
"Mon","Nov","4","00:53:57","480"
"Mon","Nov","4","00:53:58","480"
"Mon","Nov","4","00:53:59","480"
"Mon","Nov","4","00:54:00","480"
"Mon","Nov","4","00:54:01","480"
"Mon","Nov","4","00:54:02","480"
"Mon","Nov","4","00:54:03","480"
"Mon","Nov","4","00:54:04","480"
"Mon","Nov","4","00:54:05","480"
"Mon","Nov","4","00:54:06","480"
"Mon","Nov","4","00:54:07","480"
"Mon","Nov","4","00:54:08","480"
"Mon","Nov","4","00:54:09","480"
"Mon","Nov","4","00:54:10","480"
"Mon","Nov","4","00:54:11","480"
"Mon","Nov","4","00:54:13","480"
"Mon","Nov","4","00:54:14","480"
"Mon","Nov","4","00:54:15","480"
"Mon","Nov","4","00:54:16","480"
"Mon","Nov","4","00:54:17","480"
"Mon","Nov","4","00:54:18","480"
"Mon","Nov","4","00:54:19","480"
"Mon","Nov","4","00:54:20","480"
"Mon","Nov","4","00:54:21","480"
"Mon","Nov","4","00:54:22","480"
"Mon","Nov","4","00:54:23","480"
"Mon","Nov","4","00:54:24","480"
"Mon","Nov","4","00:54:25","480"
"Mon","Nov","4","00:54:26","480"
"Mon","Nov","4","00:54:27","480"
"Mon","Nov","4","00:54:28","480"
"Mon","Nov","4","00:54:29","480"
"Mon","Nov","4","00:54:30","480"
"Mon","Nov","4","00:54:31","480"
"Mon","Nov","4","00:54:32","480"
"Mon","Nov","4","00:54:33","480"
"Mon","Nov","4","00:54:34","480"
"Mon","Nov","4","00:54:35","480"
"Mon","Nov","4","00:54:36","480"
"Mon","Nov","4","00:54:37","480"
"Mon","Nov","4","00:54:38","480"
"Mon","Nov","4","00:54:39","480"
"Mon","Nov","4","00:54:40","480"
"Mon","Nov","4","00:54:41","480"
"Mon","Nov","4","00:54:42","480"
"Mon","Nov","4","00:54:43","480"
"Mon","Nov","4","00:54:44","480"
"Mon","Nov","4","00:54:45","480"
"Mon","Nov","4","00:54:46","480"
"Mon","Nov","4","00:54:47","480"
"Mon","Nov","4","00:54:48","480"
"Mon","Nov","4","00:54:49","480"
"Mon","Nov","4","00:54:50","480"
"Mon","Nov","4","00:54:51","480"
"Mon","Nov","4","00:54:52","480"
